distr_pair_id,initial_type,rebalancing_mechanism,lpt_factor,rebalanced,osd_id,folder_id,moved,osd_load
0,caprand,lpt_mean1.05,48719119.155,initial,server 7,10,2_unmoved,12786292
0,caprand,lpt_mean1.05,48719119.155,initial,server 0,41,2_unmoved,12464865
0,caprand,lpt_mean1.05,48719119.155,initial,server 1,11,2_unmoved,11521972
0,caprand,lpt_mean1.05,48719119.155,initial,server 2,16,2_unmoved,11408821
0,caprand,lpt_mean1.05,48719119.155,initial,server 1,98,2_unmoved,10405940
0,caprand,lpt_mean1.05,48719119.155,initial,server 9,43,2_unmoved,10285867
0,caprand,lpt_mean1.05,48719119.155,initial,server 3,17,2_unmoved,10263175
0,caprand,lpt_mean1.05,48719119.155,initial,server 6,38,2_unmoved,10203046
0,caprand,lpt_mean1.05,48719119.155,initial,server 6,42,2_unmoved,10162693
0,caprand,lpt_mean1.05,48719119.155,initial,server 0,9,2_unmoved,9631281
0,caprand,lpt_mean1.05,48719119.155,initial,server 6,70,2_unmoved,9603045
0,caprand,lpt_mean1.05,48719119.155,initial,server 4,15,2_unmoved,9347187
0,caprand,lpt_mean1.05,48719119.155,initial,server 7,37,2_unmoved,9342914
0,caprand,lpt_mean1.05,48719119.155,initial,server 1,78,2_unmoved,9334067
0,caprand,lpt_mean1.05,48719119.155,initial,server 9,77,2_unmoved,9095561
0,caprand,lpt_mean1.05,48719119.155,initial,server 3,36,2_unmoved,9034648
0,caprand,lpt_mean1.05,48719119.155,initial,server 6,69,2_unmoved,9009444
0,caprand,lpt_mean1.05,48719119.155,initial,server 7,61,2_unmoved,8476916
0,caprand,lpt_mean1.05,48719119.155,initial,server 0,68,2_unmoved,8476504
0,caprand,lpt_mean1.05,48719119.155,initial,server 9,23,2_unmoved,7947547
0,caprand,lpt_mean1.05,48719119.155,initial,server 0,62,2_unmoved,7403653
0,caprand,lpt_mean1.05,48719119.155,initial,server 0,72,2_unmoved,7285764
0,caprand,lpt_mean1.05,48719119.155,initial,server 2,99,2_unmoved,7121802
0,caprand,lpt_mean1.05,48719119.155,initial,server 8,76,2_unmoved,7027235
0,caprand,lpt_mean1.05,48719119.155,initial,server 5,71,2_unmoved,6994574
0,caprand,lpt_mean1.05,48719119.155,initial,server 5,22,2_unmoved,6974300
0,caprand,lpt_mean1.05,48719119.155,initial,server 3,64,2_unmoved,6905297
0,caprand,lpt_mean1.05,48719119.155,initial,server 8,65,2_unmoved,6629243
0,caprand,lpt_mean1.05,48719119.155,initial,server 4,91,2_unmoved,6477562
0,caprand,lpt_mean1.05,48719119.155,initial,server 8,14,2_unmoved,6456903
0,caprand,lpt_mean1.05,48719119.155,initial,server 6,40,2_unmoved,6345641
0,caprand,lpt_mean1.05,48719119.155,initial,server 6,63,1_moved_away,6312832
0,caprand,lpt_mean1.05,48719119.155,initial,server 2,46,2_unmoved,6168821
0,caprand,lpt_mean1.05,48719119.155,initial,server 6,5,1_moved_away,6148717
0,caprand,lpt_mean1.05,48719119.155,initial,server 5,97,2_unmoved,6148091
0,caprand,lpt_mean1.05,48719119.155,initial,server 1,93,2_unmoved,5939603
0,caprand,lpt_mean1.05,48719119.155,initial,server 6,44,1_moved_away,5574785
0,caprand,lpt_mean1.05,48719119.155,initial,server 9,39,2_unmoved,5422853
0,caprand,lpt_mean1.05,48719119.155,initial,server 7,92,2_unmoved,5370917
0,caprand,lpt_mean1.05,48719119.155,initial,server 9,20,2_unmoved,5370914
0,caprand,lpt_mean1.05,48719119.155,initial,server 5,33,2_unmoved,5338621
0,caprand,lpt_mean1.05,48719119.155,initial,server 3,35,2_unmoved,5185184
0,caprand,lpt_mean1.05,48719119.155,initial,server 1,86,2_unmoved,5140212
0,caprand,lpt_mean1.05,48719119.155,initial,server 9,31,2_unmoved,5095989
0,caprand,lpt_mean1.05,48719119.155,initial,server 3,32,2_unmoved,5042208
0,caprand,lpt_mean1.05,48719119.155,initial,server 4,26,2_unmoved,4909678
0,caprand,lpt_mean1.05,48719119.155,initial,server 5,4,2_unmoved,4636362
0,caprand,lpt_mean1.05,48719119.155,initial,server 4,60,2_unmoved,4631653
0,caprand,lpt_mean1.05,48719119.155,initial,server 4,6,2_unmoved,4601597
0,caprand,lpt_mean1.05,48719119.155,initial,server 4,21,2_unmoved,4459342
0,caprand,lpt_mean1.05,48719119.155,initial,server 2,67,2_unmoved,4398169
0,caprand,lpt_mean1.05,48719119.155,initial,server 5,19,2_unmoved,4223166
0,caprand,lpt_mean1.05,48719119.155,initial,server 0,45,1_moved_away,4148129
0,caprand,lpt_mean1.05,48719119.155,initial,server 1,48,2_unmoved,4117832
0,caprand,lpt_mean1.05,48719119.155,initial,server 0,75,1_moved_away,4002645
0,caprand,lpt_mean1.05,48719119.155,initial,server 7,87,2_unmoved,3991209
0,caprand,lpt_mean1.05,48719119.155,initial,server 7,47,2_unmoved,3440093
0,caprand,lpt_mean1.05,48719119.155,initial,server 8,8,2_unmoved,3411437
0,caprand,lpt_mean1.05,48719119.155,initial,server 2,34,2_unmoved,3243038
0,caprand,lpt_mean1.05,48719119.155,initial,server 4,94,2_unmoved,3204261
0,caprand,lpt_mean1.05,48719119.155,initial,server 6,88,1_moved_away,3169763
0,caprand,lpt_mean1.05,48719119.155,initial,server 0,57,1_moved_away,3167070
0,caprand,lpt_mean1.05,48719119.155,initial,server 8,54,2_unmoved,3135454
0,caprand,lpt_mean1.05,48719119.155,initial,server 7,18,2_unmoved,3024963
0,caprand,lpt_mean1.05,48719119.155,initial,server 4,49,2_unmoved,2982245
0,caprand,lpt_mean1.05,48719119.155,initial,server 9,55,2_unmoved,2851469
0,caprand,lpt_mean1.05,48719119.155,initial,server 7,58,1_moved_away,2769508
0,caprand,lpt_mean1.05,48719119.155,initial,server 9,24,1_moved_away,2767616
0,caprand,lpt_mean1.05,48719119.155,initial,server 5,12,2_unmoved,2695195
0,caprand,lpt_mean1.05,48719119.155,initial,server 4,3,2_unmoved,2549026
0,caprand,lpt_mean1.05,48719119.155,initial,server 7,53,1_moved_away,2227368
0,caprand,lpt_mean1.05,48719119.155,initial,server 0,30,1_moved_away,1701172
0,caprand,lpt_mean1.05,48719119.155,initial,server 6,28,1_moved_away,1551296
0,caprand,lpt_mean1.05,48719119.155,initial,server 1,89,2_unmoved,1408374
0,caprand,lpt_mean1.05,48719119.155,initial,server 6,27,1_moved_away,1375119
0,caprand,lpt_mean1.05,48719119.155,initial,server 2,7,2_unmoved,1350771
0,caprand,lpt_mean1.05,48719119.155,initial,server 4,84,2_unmoved,1251370
0,caprand,lpt_mean1.05,48719119.155,initial,server 9,1,1_moved_away,1236929
0,caprand,lpt_mean1.05,48719119.155,initial,server 0,56,1_moved_away,1153780
0,caprand,lpt_mean1.05,48719119.155,initial,server 1,29,2_unmoved,724061
0,caprand,lpt_mean1.05,48719119.155,initial,server 2,25,2_unmoved,697301
0,caprand,lpt_mean1.05,48719119.155,initial,server 9,81,1_moved_away,662995
0,caprand,lpt_mean1.05,48719119.155,initial,server 6,0,2_unmoved,657286
0,caprand,lpt_mean1.05,48719119.155,initial,server 3,73,2_unmoved,558191
0,caprand,lpt_mean1.05,48719119.155,initial,server 3,79,2_unmoved,519339
0,caprand,lpt_mean1.05,48719119.155,initial,server 2,85,2_unmoved,512482
0,caprand,lpt_mean1.05,48719119.155,initial,server 2,95,2_unmoved,451895
0,caprand,lpt_mean1.05,48719119.155,initial,server 3,82,2_unmoved,421896
0,caprand,lpt_mean1.05,48719119.155,initial,server 1,80,1_moved_away,416033
0,caprand,lpt_mean1.05,48719119.155,initial,server 1,66,1_moved_away,355415
0,caprand,lpt_mean1.05,48719119.155,initial,server 8,2,2_unmoved,337323
0,caprand,lpt_mean1.05,48719119.155,initial,server 0,90,1_moved_away,274371
0,caprand,lpt_mean1.05,48719119.155,initial,server 8,96,2_unmoved,262465
0,caprand,lpt_mean1.05,48719119.155,initial,server 0,74,2_unmoved,211262
0,caprand,lpt_mean1.05,48719119.155,initial,server 8,52,2_unmoved,120363
0,caprand,lpt_mean1.05,48719119.155,initial,server 5,59,2_unmoved,119819
0,caprand,lpt_mean1.05,48719119.155,initial,server 2,50,2_unmoved,117050
0,caprand,lpt_mean1.05,48719119.155,initial,server 0,13,1_moved_away,82299
0,caprand,lpt_mean1.05,48719119.155,initial,server 7,51,1_moved_away,12454
0,caprand,lpt_mean1.05,48719119.155,initial,server 4,83,2_unmoved,6706
0,caprand,lpt_mean1.05,48719119.155,rebalanced,server 7,10,2_unmoved,12786292
0,caprand,lpt_mean1.05,48719119.155,rebalanced,server 0,41,2_unmoved,12464865
0,caprand,lpt_mean1.05,48719119.155,rebalanced,server 1,11,2_unmoved,11521972
0,caprand,lpt_mean1.05,48719119.155,rebalanced,server 2,16,2_unmoved,11408821
0,caprand,lpt_mean1.05,48719119.155,rebalanced,server 1,98,2_unmoved,10405940
0,caprand,lpt_mean1.05,48719119.155,rebalanced,server 9,43,2_unmoved,10285867
0,caprand,lpt_mean1.05,48719119.155,rebalanced,server 3,17,2_unmoved,10263175
0,caprand,lpt_mean1.05,48719119.155,rebalanced,server 6,38,2_unmoved,10203046
0,caprand,lpt_mean1.05,48719119.155,rebalanced,server 6,42,2_unmoved,10162693
0,caprand,lpt_mean1.05,48719119.155,rebalanced,server 0,9,2_unmoved,9631281
0,caprand,lpt_mean1.05,48719119.155,rebalanced,server 6,70,2_unmoved,9603045
0,caprand,lpt_mean1.05,48719119.155,rebalanced,server 4,15,2_unmoved,9347187
0,caprand,lpt_mean1.05,48719119.155,rebalanced,server 7,37,2_unmoved,9342914
0,caprand,lpt_mean1.05,48719119.155,rebalanced,server 1,78,2_unmoved,9334067
0,caprand,lpt_mean1.05,48719119.155,rebalanced,server 9,77,2_unmoved,9095561
0,caprand,lpt_mean1.05,48719119.155,rebalanced,server 3,36,2_unmoved,9034648
0,caprand,lpt_mean1.05,48719119.155,rebalanced,server 6,69,2_unmoved,9009444
0,caprand,lpt_mean1.05,48719119.155,rebalanced,server 7,61,2_unmoved,8476916
0,caprand,lpt_mean1.05,48719119.155,rebalanced,server 0,68,2_unmoved,8476504
0,caprand,lpt_mean1.05,48719119.155,rebalanced,server 9,23,2_unmoved,7947547
0,caprand,lpt_mean1.05,48719119.155,rebalanced,server 0,62,2_unmoved,7403653
0,caprand,lpt_mean1.05,48719119.155,rebalanced,server 0,72,2_unmoved,7285764
0,caprand,lpt_mean1.05,48719119.155,rebalanced,server 2,99,2_unmoved,7121802
0,caprand,lpt_mean1.05,48719119.155,rebalanced,server 8,76,2_unmoved,7027235
0,caprand,lpt_mean1.05,48719119.155,rebalanced,server 5,71,2_unmoved,6994574
0,caprand,lpt_mean1.05,48719119.155,rebalanced,server 5,22,2_unmoved,6974300
0,caprand,lpt_mean1.05,48719119.155,rebalanced,server 3,64,2_unmoved,6905297
0,caprand,lpt_mean1.05,48719119.155,rebalanced,server 8,65,2_unmoved,6629243
0,caprand,lpt_mean1.05,48719119.155,rebalanced,server 4,91,2_unmoved,6477562
0,caprand,lpt_mean1.05,48719119.155,rebalanced,server 8,14,2_unmoved,6456903
0,caprand,lpt_mean1.05,48719119.155,rebalanced,server 6,40,2_unmoved,6345641
0,caprand,lpt_mean1.05,48719119.155,rebalanced,server 8,63,0_moved_here,6312832
0,caprand,lpt_mean1.05,48719119.155,rebalanced,server 2,46,2_unmoved,6168821
0,caprand,lpt_mean1.05,48719119.155,rebalanced,server 8,5,0_moved_here,6148717
0,caprand,lpt_mean1.05,48719119.155,rebalanced,server 5,97,2_unmoved,6148091
0,caprand,lpt_mean1.05,48719119.155,rebalanced,server 1,93,2_unmoved,5939603
0,caprand,lpt_mean1.05,48719119.155,rebalanced,server 2,44,0_moved_here,5574785
0,caprand,lpt_mean1.05,48719119.155,rebalanced,server 9,39,2_unmoved,5422853
0,caprand,lpt_mean1.05,48719119.155,rebalanced,server 7,92,2_unmoved,5370917
0,caprand,lpt_mean1.05,48719119.155,rebalanced,server 9,20,2_unmoved,5370914
0,caprand,lpt_mean1.05,48719119.155,rebalanced,server 5,33,2_unmoved,5338621
0,caprand,lpt_mean1.05,48719119.155,rebalanced,server 3,35,2_unmoved,5185184
0,caprand,lpt_mean1.05,48719119.155,rebalanced,server 1,86,2_unmoved,5140212
0,caprand,lpt_mean1.05,48719119.155,rebalanced,server 9,31,2_unmoved,5095989
0,caprand,lpt_mean1.05,48719119.155,rebalanced,server 3,32,2_unmoved,5042208
0,caprand,lpt_mean1.05,48719119.155,rebalanced,server 4,26,2_unmoved,4909678
0,caprand,lpt_mean1.05,48719119.155,rebalanced,server 5,4,2_unmoved,4636362
0,caprand,lpt_mean1.05,48719119.155,rebalanced,server 4,60,2_unmoved,4631653
0,caprand,lpt_mean1.05,48719119.155,rebalanced,server 4,6,2_unmoved,4601597
0,caprand,lpt_mean1.05,48719119.155,rebalanced,server 4,21,2_unmoved,4459342
0,caprand,lpt_mean1.05,48719119.155,rebalanced,server 2,67,2_unmoved,4398169
0,caprand,lpt_mean1.05,48719119.155,rebalanced,server 5,19,2_unmoved,4223166
0,caprand,lpt_mean1.05,48719119.155,rebalanced,server 5,45,0_moved_here,4148129
0,caprand,lpt_mean1.05,48719119.155,rebalanced,server 1,48,2_unmoved,4117832
0,caprand,lpt_mean1.05,48719119.155,rebalanced,server 3,75,0_moved_here,4002645
0,caprand,lpt_mean1.05,48719119.155,rebalanced,server 7,87,2_unmoved,3991209
0,caprand,lpt_mean1.05,48719119.155,rebalanced,server 7,47,2_unmoved,3440093
0,caprand,lpt_mean1.05,48719119.155,rebalanced,server 8,8,2_unmoved,3411437
0,caprand,lpt_mean1.05,48719119.155,rebalanced,server 2,34,2_unmoved,3243038
0,caprand,lpt_mean1.05,48719119.155,rebalanced,server 4,94,2_unmoved,3204261
0,caprand,lpt_mean1.05,48719119.155,rebalanced,server 8,88,0_moved_here,3169763
0,caprand,lpt_mean1.05,48719119.155,rebalanced,server 2,57,0_moved_here,3167070
0,caprand,lpt_mean1.05,48719119.155,rebalanced,server 8,54,2_unmoved,3135454
0,caprand,lpt_mean1.05,48719119.155,rebalanced,server 7,18,2_unmoved,3024963
0,caprand,lpt_mean1.05,48719119.155,rebalanced,server 4,49,2_unmoved,2982245
0,caprand,lpt_mean1.05,48719119.155,rebalanced,server 9,55,2_unmoved,2851469
0,caprand,lpt_mean1.05,48719119.155,rebalanced,server 5,58,0_moved_here,2769508
0,caprand,lpt_mean1.05,48719119.155,rebalanced,server 3,24,0_moved_here,2767616
0,caprand,lpt_mean1.05,48719119.155,rebalanced,server 5,12,2_unmoved,2695195
0,caprand,lpt_mean1.05,48719119.155,rebalanced,server 4,3,2_unmoved,2549026
0,caprand,lpt_mean1.05,48719119.155,rebalanced,server 8,53,0_moved_here,2227368
0,caprand,lpt_mean1.05,48719119.155,rebalanced,server 5,30,0_moved_here,1701172
0,caprand,lpt_mean1.05,48719119.155,rebalanced,server 2,28,0_moved_here,1551296
0,caprand,lpt_mean1.05,48719119.155,rebalanced,server 1,89,2_unmoved,1408374
0,caprand,lpt_mean1.05,48719119.155,rebalanced,server 4,27,0_moved_here,1375119
0,caprand,lpt_mean1.05,48719119.155,rebalanced,server 2,7,2_unmoved,1350771
0,caprand,lpt_mean1.05,48719119.155,rebalanced,server 4,84,2_unmoved,1251370
0,caprand,lpt_mean1.05,48719119.155,rebalanced,server 3,1,0_moved_here,1236929
0,caprand,lpt_mean1.05,48719119.155,rebalanced,server 8,56,0_moved_here,1153780
0,caprand,lpt_mean1.05,48719119.155,rebalanced,server 1,29,2_unmoved,724061
0,caprand,lpt_mean1.05,48719119.155,rebalanced,server 2,25,2_unmoved,697301
0,caprand,lpt_mean1.05,48719119.155,rebalanced,server 0,81,0_moved_here,662995
0,caprand,lpt_mean1.05,48719119.155,rebalanced,server 6,0,2_unmoved,657286
0,caprand,lpt_mean1.05,48719119.155,rebalanced,server 3,73,2_unmoved,558191
0,caprand,lpt_mean1.05,48719119.155,rebalanced,server 3,79,2_unmoved,519339
0,caprand,lpt_mean1.05,48719119.155,rebalanced,server 2,85,2_unmoved,512482
0,caprand,lpt_mean1.05,48719119.155,rebalanced,server 2,95,2_unmoved,451895
0,caprand,lpt_mean1.05,48719119.155,rebalanced,server 3,82,2_unmoved,421896
0,caprand,lpt_mean1.05,48719119.155,rebalanced,server 5,80,0_moved_here,416033
0,caprand,lpt_mean1.05,48719119.155,rebalanced,server 2,66,0_moved_here,355415
0,caprand,lpt_mean1.05,48719119.155,rebalanced,server 8,2,2_unmoved,337323
0,caprand,lpt_mean1.05,48719119.155,rebalanced,server 4,90,0_moved_here,274371
0,caprand,lpt_mean1.05,48719119.155,rebalanced,server 8,96,2_unmoved,262465
0,caprand,lpt_mean1.05,48719119.155,rebalanced,server 0,74,2_unmoved,211262
0,caprand,lpt_mean1.05,48719119.155,rebalanced,server 8,52,2_unmoved,120363
0,caprand,lpt_mean1.05,48719119.155,rebalanced,server 5,59,2_unmoved,119819
0,caprand,lpt_mean1.05,48719119.155,rebalanced,server 2,50,2_unmoved,117050
0,caprand,lpt_mean1.05,48719119.155,rebalanced,server 3,13,0_moved_here,82299
0,caprand,lpt_mean1.05,48719119.155,rebalanced,server 6,51,0_moved_here,12454
0,caprand,lpt_mean1.05,48719119.155,rebalanced,server 4,83,2_unmoved,6706
1,caprand,lpt_mean1.04,48255127.544,initial,server 7,10,2_unmoved,12786292
1,caprand,lpt_mean1.04,48255127.544,initial,server 0,41,2_unmoved,12464865
1,caprand,lpt_mean1.04,48255127.544,initial,server 1,11,2_unmoved,11521972
1,caprand,lpt_mean1.04,48255127.544,initial,server 2,16,2_unmoved,11408821
1,caprand,lpt_mean1.04,48255127.544,initial,server 1,98,2_unmoved,10405940
1,caprand,lpt_mean1.04,48255127.544,initial,server 9,43,2_unmoved,10285867
1,caprand,lpt_mean1.04,48255127.544,initial,server 3,17,2_unmoved,10263175
1,caprand,lpt_mean1.04,48255127.544,initial,server 6,38,2_unmoved,10203046
1,caprand,lpt_mean1.04,48255127.544,initial,server 6,42,2_unmoved,10162693
1,caprand,lpt_mean1.04,48255127.544,initial,server 0,9,2_unmoved,9631281
1,caprand,lpt_mean1.04,48255127.544,initial,server 6,70,2_unmoved,9603045
1,caprand,lpt_mean1.04,48255127.544,initial,server 4,15,2_unmoved,9347187
1,caprand,lpt_mean1.04,48255127.544,initial,server 7,37,2_unmoved,9342914
1,caprand,lpt_mean1.04,48255127.544,initial,server 1,78,2_unmoved,9334067
1,caprand,lpt_mean1.04,48255127.544,initial,server 9,77,2_unmoved,9095561
1,caprand,lpt_mean1.04,48255127.544,initial,server 3,36,2_unmoved,9034648
1,caprand,lpt_mean1.04,48255127.544,initial,server 6,69,2_unmoved,9009444
1,caprand,lpt_mean1.04,48255127.544,initial,server 7,61,2_unmoved,8476916
1,caprand,lpt_mean1.04,48255127.544,initial,server 0,68,2_unmoved,8476504
1,caprand,lpt_mean1.04,48255127.544,initial,server 9,23,2_unmoved,7947547
1,caprand,lpt_mean1.04,48255127.544,initial,server 0,62,2_unmoved,7403653
1,caprand,lpt_mean1.04,48255127.544,initial,server 0,72,2_unmoved,7285764
1,caprand,lpt_mean1.04,48255127.544,initial,server 2,99,2_unmoved,7121802
1,caprand,lpt_mean1.04,48255127.544,initial,server 8,76,2_unmoved,7027235
1,caprand,lpt_mean1.04,48255127.544,initial,server 5,71,2_unmoved,6994574
1,caprand,lpt_mean1.04,48255127.544,initial,server 5,22,2_unmoved,6974300
1,caprand,lpt_mean1.04,48255127.544,initial,server 3,64,2_unmoved,6905297
1,caprand,lpt_mean1.04,48255127.544,initial,server 8,65,2_unmoved,6629243
1,caprand,lpt_mean1.04,48255127.544,initial,server 4,91,2_unmoved,6477562
1,caprand,lpt_mean1.04,48255127.544,initial,server 8,14,2_unmoved,6456903
1,caprand,lpt_mean1.04,48255127.544,initial,server 6,40,2_unmoved,6345641
1,caprand,lpt_mean1.04,48255127.544,initial,server 6,63,1_moved_away,6312832
1,caprand,lpt_mean1.04,48255127.544,initial,server 2,46,2_unmoved,6168821
1,caprand,lpt_mean1.04,48255127.544,initial,server 6,5,1_moved_away,6148717
1,caprand,lpt_mean1.04,48255127.544,initial,server 5,97,2_unmoved,6148091
1,caprand,lpt_mean1.04,48255127.544,initial,server 1,93,2_unmoved,5939603
1,caprand,lpt_mean1.04,48255127.544,initial,server 6,44,1_moved_away,5574785
1,caprand,lpt_mean1.04,48255127.544,initial,server 9,39,2_unmoved,5422853
1,caprand,lpt_mean1.04,48255127.544,initial,server 7,92,2_unmoved,5370917
1,caprand,lpt_mean1.04,48255127.544,initial,server 9,20,2_unmoved,5370914
1,caprand,lpt_mean1.04,48255127.544,initial,server 5,33,2_unmoved,5338621
1,caprand,lpt_mean1.04,48255127.544,initial,server 3,35,2_unmoved,5185184
1,caprand,lpt_mean1.04,48255127.544,initial,server 1,86,2_unmoved,5140212
1,caprand,lpt_mean1.04,48255127.544,initial,server 9,31,2_unmoved,5095989
1,caprand,lpt_mean1.04,48255127.544,initial,server 3,32,2_unmoved,5042208
1,caprand,lpt_mean1.04,48255127.544,initial,server 4,26,2_unmoved,4909678
1,caprand,lpt_mean1.04,48255127.544,initial,server 5,4,2_unmoved,4636362
1,caprand,lpt_mean1.04,48255127.544,initial,server 4,60,2_unmoved,4631653
1,caprand,lpt_mean1.04,48255127.544,initial,server 4,6,2_unmoved,4601597
1,caprand,lpt_mean1.04,48255127.544,initial,server 4,21,2_unmoved,4459342
1,caprand,lpt_mean1.04,48255127.544,initial,server 2,67,2_unmoved,4398169
1,caprand,lpt_mean1.04,48255127.544,initial,server 5,19,2_unmoved,4223166
1,caprand,lpt_mean1.04,48255127.544,initial,server 0,45,1_moved_away,4148129
1,caprand,lpt_mean1.04,48255127.544,initial,server 1,48,2_unmoved,4117832
1,caprand,lpt_mean1.04,48255127.544,initial,server 0,75,1_moved_away,4002645
1,caprand,lpt_mean1.04,48255127.544,initial,server 7,87,2_unmoved,3991209
1,caprand,lpt_mean1.04,48255127.544,initial,server 7,47,2_unmoved,3440093
1,caprand,lpt_mean1.04,48255127.544,initial,server 8,8,2_unmoved,3411437
1,caprand,lpt_mean1.04,48255127.544,initial,server 2,34,2_unmoved,3243038
1,caprand,lpt_mean1.04,48255127.544,initial,server 4,94,2_unmoved,3204261
1,caprand,lpt_mean1.04,48255127.544,initial,server 6,88,1_moved_away,3169763
1,caprand,lpt_mean1.04,48255127.544,initial,server 0,57,1_moved_away,3167070
1,caprand,lpt_mean1.04,48255127.544,initial,server 8,54,2_unmoved,3135454
1,caprand,lpt_mean1.04,48255127.544,initial,server 7,18,2_unmoved,3024963
1,caprand,lpt_mean1.04,48255127.544,initial,server 4,49,2_unmoved,2982245
1,caprand,lpt_mean1.04,48255127.544,initial,server 9,55,2_unmoved,2851469
1,caprand,lpt_mean1.04,48255127.544,initial,server 7,58,1_moved_away,2769508
1,caprand,lpt_mean1.04,48255127.544,initial,server 9,24,1_moved_away,2767616
1,caprand,lpt_mean1.04,48255127.544,initial,server 5,12,2_unmoved,2695195
1,caprand,lpt_mean1.04,48255127.544,initial,server 4,3,2_unmoved,2549026
1,caprand,lpt_mean1.04,48255127.544,initial,server 7,53,1_moved_away,2227368
1,caprand,lpt_mean1.04,48255127.544,initial,server 0,30,1_moved_away,1701172
1,caprand,lpt_mean1.04,48255127.544,initial,server 6,28,1_moved_away,1551296
1,caprand,lpt_mean1.04,48255127.544,initial,server 1,89,2_unmoved,1408374
1,caprand,lpt_mean1.04,48255127.544,initial,server 6,27,1_moved_away,1375119
1,caprand,lpt_mean1.04,48255127.544,initial,server 2,7,2_unmoved,1350771
1,caprand,lpt_mean1.04,48255127.544,initial,server 4,84,2_unmoved,1251370
1,caprand,lpt_mean1.04,48255127.544,initial,server 9,1,1_moved_away,1236929
1,caprand,lpt_mean1.04,48255127.544,initial,server 0,56,1_moved_away,1153780
1,caprand,lpt_mean1.04,48255127.544,initial,server 1,29,1_moved_away,724061
1,caprand,lpt_mean1.04,48255127.544,initial,server 2,25,2_unmoved,697301
1,caprand,lpt_mean1.04,48255127.544,initial,server 9,81,1_moved_away,662995
1,caprand,lpt_mean1.04,48255127.544,initial,server 6,0,1_moved_away,657286
1,caprand,lpt_mean1.04,48255127.544,initial,server 3,73,2_unmoved,558191
1,caprand,lpt_mean1.04,48255127.544,initial,server 3,79,2_unmoved,519339
1,caprand,lpt_mean1.04,48255127.544,initial,server 2,85,2_unmoved,512482
1,caprand,lpt_mean1.04,48255127.544,initial,server 2,95,2_unmoved,451895
1,caprand,lpt_mean1.04,48255127.544,initial,server 3,82,2_unmoved,421896
1,caprand,lpt_mean1.04,48255127.544,initial,server 1,80,1_moved_away,416033
1,caprand,lpt_mean1.04,48255127.544,initial,server 1,66,1_moved_away,355415
1,caprand,lpt_mean1.04,48255127.544,initial,server 8,2,2_unmoved,337323
1,caprand,lpt_mean1.04,48255127.544,initial,server 0,90,1_moved_away,274371
1,caprand,lpt_mean1.04,48255127.544,initial,server 8,96,2_unmoved,262465
1,caprand,lpt_mean1.04,48255127.544,initial,server 0,74,2_unmoved,211262
1,caprand,lpt_mean1.04,48255127.544,initial,server 8,52,2_unmoved,120363
1,caprand,lpt_mean1.04,48255127.544,initial,server 5,59,2_unmoved,119819
1,caprand,lpt_mean1.04,48255127.544,initial,server 2,50,2_unmoved,117050
1,caprand,lpt_mean1.04,48255127.544,initial,server 0,13,1_moved_away,82299
1,caprand,lpt_mean1.04,48255127.544,initial,server 7,51,1_moved_away,12454
1,caprand,lpt_mean1.04,48255127.544,initial,server 4,83,2_unmoved,6706
1,caprand,lpt_mean1.04,48255127.544,rebalanced,server 7,10,2_unmoved,12786292
1,caprand,lpt_mean1.04,48255127.544,rebalanced,server 0,41,2_unmoved,12464865
1,caprand,lpt_mean1.04,48255127.544,rebalanced,server 1,11,2_unmoved,11521972
1,caprand,lpt_mean1.04,48255127.544,rebalanced,server 2,16,2_unmoved,11408821
1,caprand,lpt_mean1.04,48255127.544,rebalanced,server 1,98,2_unmoved,10405940
1,caprand,lpt_mean1.04,48255127.544,rebalanced,server 9,43,2_unmoved,10285867
1,caprand,lpt_mean1.04,48255127.544,rebalanced,server 3,17,2_unmoved,10263175
1,caprand,lpt_mean1.04,48255127.544,rebalanced,server 6,38,2_unmoved,10203046
1,caprand,lpt_mean1.04,48255127.544,rebalanced,server 6,42,2_unmoved,10162693
1,caprand,lpt_mean1.04,48255127.544,rebalanced,server 0,9,2_unmoved,9631281
1,caprand,lpt_mean1.04,48255127.544,rebalanced,server 6,70,2_unmoved,9603045
1,caprand,lpt_mean1.04,48255127.544,rebalanced,server 4,15,2_unmoved,9347187
1,caprand,lpt_mean1.04,48255127.544,rebalanced,server 7,37,2_unmoved,9342914
1,caprand,lpt_mean1.04,48255127.544,rebalanced,server 1,78,2_unmoved,9334067
1,caprand,lpt_mean1.04,48255127.544,rebalanced,server 9,77,2_unmoved,9095561
1,caprand,lpt_mean1.04,48255127.544,rebalanced,server 3,36,2_unmoved,9034648
1,caprand,lpt_mean1.04,48255127.544,rebalanced,server 6,69,2_unmoved,9009444
1,caprand,lpt_mean1.04,48255127.544,rebalanced,server 7,61,2_unmoved,8476916
1,caprand,lpt_mean1.04,48255127.544,rebalanced,server 0,68,2_unmoved,8476504
1,caprand,lpt_mean1.04,48255127.544,rebalanced,server 9,23,2_unmoved,7947547
1,caprand,lpt_mean1.04,48255127.544,rebalanced,server 0,62,2_unmoved,7403653
1,caprand,lpt_mean1.04,48255127.544,rebalanced,server 0,72,2_unmoved,7285764
1,caprand,lpt_mean1.04,48255127.544,rebalanced,server 2,99,2_unmoved,7121802
1,caprand,lpt_mean1.04,48255127.544,rebalanced,server 8,76,2_unmoved,7027235
